4590.611816	22.70
4590.628906	15.53
4590.645996	15.86
4590.662598	17.14
4590.679688	34.19
4590.696777	0.00
4590.713379	15.48
4590.730469	0.24
4590.747559	0.00
4590.764160	26.44
4590.781250	34.00
4590.798340	0.00
4590.814941	28.44
4590.832031	0.00
4590.849121	0.00
4590.865723	32.42
4590.882812	25.44
4590.899902	0.00
4590.916992	30.33
4590.933594	26.59
4590.950684	4.16
4590.967773	19.35
4590.984375	16.23
4591.001465	0.00
4591.018555	20.55
4591.035156	24.58
4591.052246	0.00
4591.069336	30.94
4591.085938	24.63
4591.103027	0.00
4591.120117	13.34
4591.136719	10.47
4591.153809	0.00
4591.170898	0.00
4591.187500	0.00
4591.204590	0.00
4591.221680	23.32
4591.238281	21.68
4591.255371	0.00
4591.272461	0.00
4591.289062	37.58
4591.306152	5.43
4591.323242	0.00
4591.339844	20.74
4591.356934	23.54
4591.374023	14.90
4591.390625	18.56
4591.407715	0.00
4591.424805	0.00
4591.441406	26.75
4591.458496	13.88
4591.475098	20.20
4591.492188	0.00
4591.509277	1.72
4591.525879	35.02
4591.542969	24.56
4591.560059	0.00
4591.576660	19.77
4591.593750	29.61
4591.610840	0.00
4591.627441	0.00
4591.644531	0.00
4591.661621	12.49
4591.678223	8.52
4591.695312	19.49
4591.711914	6.03
4591.729004	0.00
4591.746094	34.29
4591.762695	0.00
4591.779785	0.79
4591.796875	0.00
4591.813477	0.00
4591.830566	0.75
4591.847656	16.62
4591.864258	0.00
4591.881348	7.67
4591.897949	27.73
4591.915039	22.77
4591.932129	0.00
4591.948730	43.25
4591.965820	2.64
4591.982910	6.04
4591.999512	42.58
4592.016602	20.33
4592.033203	34.32
4592.050293	15.32
4592.067383	0.00
4592.083984	4.72
4592.101074	1.30
4592.118164	18.05
4592.134766	40.21
4592.151855	1.60
4592.168457	17.33
4592.185547	26.58
4592.202637	0.00
4592.219238	35.02
4592.236328	20.07
4592.253418	15.16
4592.270020	23.43
4592.287109	34.69
4592.303711	0.00
4592.320801	23.47
4592.337891	27.10
4592.354492	0.09
4592.371582	26.96
4592.388184	0.00
4592.405273	31.19
4592.422363	0.00
4592.438965	2.31
4592.456055	24.23
4592.472656	0.00
4592.489746	5.51
4592.506836	12.32
4592.523438	22.55
4592.540527	12.21
4592.557129	0.00
4592.574219	49.46
4592.591309	39.18
4592.607910	14.88
4592.625000	34.59
4592.641602	192.10
4592.658691	448.05
4592.675781	430.93
4592.692383	134.51
4592.709473	7.54
4592.726074	48.73
4592.743164	0.00
4592.759766	25.20
4592.776855	58.37
4592.793945	38.55
4592.810547	0.00
4592.827637	0.49
4592.844238	0.00
4592.861328	1.05
4592.878418	29.11
4592.895020	8.59
4592.912109	0.00
4592.928711	22.34
4592.945801	28.83
4592.962402	0.00
4592.979492	35.20
4592.996582	6.26
4593.013184	0.00
4593.030273	33.85
4593.046875	0.00
4593.063965	28.33
4593.080566	32.67
4593.097656	0.00
4593.114746	0.00
4593.131348	39.54
4593.148438	5.44
4593.165039	26.26
4593.182129	0.00
4593.198730	13.86
4593.215820	41.66
4593.232910	0.00
4593.249512	4.06
4593.266602	24.16
4593.283203	0.99
4593.300293	17.09
4593.316895	52.38
4593.333984	5.45
4593.350586	13.74
4593.367676	15.41
4593.384766	16.95
4593.401367	9.24
4593.418457	31.49
4593.435059	54.29
4593.452148	56.18
4593.468750	67.78
4593.485840	8.74
4593.502441	14.68
4593.519531	23.12
4593.536621	22.25
4593.553223	1.40
4593.570312	20.91
4593.586914	42.38
4593.604004	45.47
4593.620605	34.45
4593.637695	46.93
4593.654297	60.91
4593.671387	30.83
4593.687988	24.65
4593.705078	11.66
4593.721680	25.46
4593.738770	12.48
4593.755859	0.00
4593.772461	23.71
4593.789551	29.80
4593.806152	0.00
4593.823242	8.06
4593.839844	19.99
4593.856934	18.91
4593.873535	15.08
4593.890625	0.00
4593.907227	0.00
4593.924316	0.00
4593.940918	5.57
4593.958008	0.00
4593.974609	42.96
4593.991699	22.42
4594.008301	4.24
4594.025391	21.83
4594.041992	52.58
4594.059082	3.37
4594.076172	30.77
4594.092773	13.56
4594.109863	0.00
4594.126465	27.71
4594.143555	0.00
4594.160156	0.00
4594.177246	27.74
4594.193848	0.00
4594.210938	0.00
4594.227539	27.52
4594.244629	0.00
4594.261230	54.45
4594.278320	12.46
4594.294922	0.00
4594.312012	21.95
4594.328613	0.59
4594.345703	6.19
4594.362305	25.37
4594.379395	2.98
4594.395996	0.00
4594.413086	25.61
4594.429688	0.00
4594.446777	4.94
4594.463379	7.15
4594.480469	0.30
4594.497070	12.94
4594.514160	20.04
4594.530762	2.23
4594.547852	30.98
4594.564453	23.90
4594.581543	35.46
4594.598145	5.82
4594.615234	45.19
4594.631836	6.60
4594.648926	35.85
4594.665527	3.51
4594.682617	0.00
4594.699219	0.37
4594.716309	10.88
4594.732910	6.49
4594.750000	44.08
4594.766602	0.00
4594.783203	13.66
4594.800293	16.87
4594.816895	0.00
4594.833984	18.74
4594.850586	26.28
4594.867676	0.00
4594.884277	25.03
4594.901367	27.06
4594.917969	1.28
4594.935059	0.00
4594.951660	32.57
4594.968750	0.00
4594.985352	17.04
4595.002441	16.18
4595.019043	21.76
4595.036133	8.84
4595.052734	0.00
4595.069336	16.02
4595.086426	25.11
4595.103027	0.00
4595.120117	7.89
4595.136719	3.59
4595.153809	31.28
4595.170410	0.77
4595.187500	39.09
4595.204102	0.00
4595.221191	19.53
4595.237793	47.52
4595.254883	0.00
4595.271484	0.00
4595.288086	12.06
4595.305176	0.00
4595.321777	8.04
4595.338867	32.78
4595.355469	70.52
4595.372559	114.41
4595.389160	446.82
4595.406250	1688.19
4595.422852	2533.82
4595.439453	1013.15
4595.456543	192.62
4595.473145	41.49
4595.490234	39.56
4595.506836	0.00
4595.523926	33.02
4595.540527	39.22
4595.557617	28.70
4595.574219	31.42
4595.590820	30.04
4595.607910	3.18
4595.624512	38.36
4595.641602	0.70
4595.658203	28.76
4595.675293	0.00
4595.691895	16.07
4595.708496	30.25
4595.725586	10.37
4595.742188	11.11
4595.759277	31.61
4595.775879	0.00
4595.792969	42.94
4595.809570	0.00
4595.826172	12.45
4595.843262	34.78
4595.859863	0.00
4595.876953	7.62
4595.893555	14.48
4595.910645	29.98
4595.927246	29.60
4595.943848	7.71
4595.960938	62.84
4595.977539	0.00
4595.994629	36.12
4596.011230	13.38
4596.027832	106.70
4596.044922	314.55
4596.061523	957.65
4596.078613	2833.40
4596.095215	4880.15
4596.111816	2881.21
4596.128906	758.37
4596.145508	247.40
4596.162598	66.07
4596.179199	39.06
4596.196289	39.76
4596.212891	20.87
4596.229492	21.89
4596.246582	52.17
4596.263184	36.11
4596.280273	43.27
4596.296875	114.48
4596.313477	109.71
4596.330566	15.62
4596.347168	43.06
4596.363770	10.38
4596.380859	38.29
4596.397461	28.45
4596.414551	16.29
4596.431152	41.27
4596.447754	28.39
4596.464844	16.39
4596.481445	32.93
4596.498535	11.35
4596.515137	7.37
4596.531738	38.44
4596.548828	29.09
4596.565430	16.77
4596.582520	2.89
4596.599121	19.94
4596.615723	35.63
4596.632812	0.00
4596.649414	15.06
4596.666016	28.69
4596.683105	10.02
4596.699707	30.10
4596.716797	48.65
4596.733398	4.04
4596.750000	0.00
4596.767090	42.89
4596.783691	24.08
4596.800293	8.90
4596.817383	26.14
4596.833984	0.00
4596.851074	14.70
4596.867676	12.53
4596.884277	0.00
4596.901367	27.21
4596.917969	13.11
4596.934570	14.13
4596.951660	20.37
4596.968262	10.09
4596.984863	0.00
4597.001953	0.00
4597.018555	17.69
4597.035156	14.71
4597.052246	10.14
4597.068848	0.00
4597.085938	0.00
4597.102539	13.30
4597.119141	0.00
4597.136230	0.00
4597.152832	0.00
4597.169434	25.79
4597.186523	0.00
4597.203125	0.00
4597.219727	13.56
4597.236816	24.48
4597.253418	0.00
4597.270020	1.21
4597.287109	38.09
4597.303711	10.89
4597.320312	12.42
4597.337402	16.30
4597.354004	10.02
4597.370605	35.47
4597.387695	3.93
4597.404297	12.89
4597.420898	0.00
4597.437988	28.33
4597.454590	2.22
4597.471191	16.90
4597.488281	0.54
4597.504883	0.00
4597.521484	22.18
4597.538574	22.93
4597.555176	16.38
4597.571777	57.19
4597.588867	49.11
4597.605469	31.86
4597.622070	7.28
4597.639160	53.15
4597.655762	34.17
4597.672363	15.32
4597.689453	4.77
4597.706055	46.43
4597.722656	0.00
4597.739746	24.65
4597.756348	0.00
4597.772949	17.09
4597.790039	18.47
4597.806641	0.00
4597.823242	13.80
4597.839844	37.52
4597.856934	42.96
4597.873535	33.98
4597.890137	18.17
4597.907227	17.58
4597.923828	21.84
4597.940430	34.10
4597.957520	5.49
4597.974121	40.52
4597.990723	7.57
4598.007812	35.79
4598.024414	9.90
4598.041016	1.39
4598.057617	22.71
4598.074707	7.74
4598.091309	9.07
4598.107910	9.40
4598.125000	32.23
4598.141602	14.23
4598.158203	20.64
4598.174805	2.63
4598.191895	16.99
4598.208496	0.00
4598.225098	16.96
4598.242188	21.34
4598.258789	0.00
4598.275391	4.81
4598.291992	14.58
4598.309082	2.05
4598.325684	0.00
4598.342285	30.14
4598.359375	0.00
4598.375977	29.39
4598.392578	15.32
4598.409180	27.70
4598.426270	11.17
4598.442871	25.66
4598.459473	20.20
4598.476562	7.62
4598.493164	28.22
4598.509766	46.18
4598.526367	36.61
4598.543457	14.44
4598.560059	61.19
4598.576660	17.73
4598.593262	16.30
4598.610352	47.76
4598.626953	23.55
4598.643555	47.94
4598.660156	25.93
4598.677246	106.49
4598.693848	207.63
4598.710449	523.27
4598.727539	1797.19
4598.744141	6012.23
4598.760742	10703.14
4598.777344	7029.51
4598.794434	1886.71
4598.811035	543.41
4598.827637	211.12
4598.844238	104.89
4598.861328	80.00
4598.877930	38.08
4598.894531	6.91
4598.911133	56.00
4598.928223	46.81
4598.944824	73.87
4598.961426	82.33
4598.978027	37.21
4598.995117	22.48
4599.011719	36.99
4599.028320	2.73
4599.044922	1.17
4599.062012	19.85
4599.078613	46.49
4599.095215	31.18
4599.111816	11.06
4599.128418	0.99
4599.145508	22.60
4599.162109	21.34
4599.178711	2.81
4599.195312	7.34
4599.212402	31.81
4599.229004	1.67
4599.245605	7.71
4599.262207	5.34
4599.279297	15.32
4599.295898	0.00
4599.312500	31.23
4599.329102	0.00
4599.345703	14.48
4599.362793	33.35
4599.379395	25.06
4599.395996	0.00
4599.412598	34.19
4599.429688	25.62
4599.446289	40.16
4599.462891	0.00
4599.479492	20.41
4599.496094	12.04
4599.513184	6.47
4599.529785	19.94
4599.546387	28.20
4599.562988	14.95
4599.579590	21.26
4599.596680	0.00
4599.613281	19.87
4599.629883	31.82
4599.646484	24.32
4599.663086	8.08
4599.680176	16.05
4599.696777	53.18
4599.713379	38.19
4599.729980	41.10
4599.746582	0.00
4599.763672	0.00
4599.780273	23.97
4599.796875	1.54
4599.813477	9.15
4599.830078	34.75
4599.847168	0.76
4599.863770	0.54
4599.880371	19.04
4599.896973	0.00
4599.913574	28.74
4599.930664	1.76
4599.947266	9.71
4599.963867	27.13
4599.980469	17.02
4599.997070	0.00
4600.014160	19.09
4600.030762	48.82
4600.047363	45.04
4600.063965	0.00
4600.080566	5.76
4600.097168	12.08
4600.114258	23.75
4600.130859	24.83
4600.147461	17.04
4600.164062	27.06
4600.180664	0.00
4600.197266	1.59
4600.214355	32.41
4600.230957	6.28
4600.247559	0.00
4600.264160	2.32
4600.280762	0.00
4600.297852	24.66
4600.314453	11.33
4600.331055	0.00
4600.347656	3.12
4600.364258	27.61
4600.380859	0.00
4600.397461	23.22
4600.414551	35.69
4600.431152	1.38
4600.447754	0.00
4600.464355	2.82
4600.480957	12.61
4600.497559	2.83
4600.514648	13.11
4600.531250	0.00
4600.547852	19.99
4600.564453	0.00
4600.581055	16.33
4600.597656	0.00
4600.614258	0.00
4600.631348	3.78
4600.647949	45.43
4600.664551	14.89
4600.681152	15.23
4600.697754	19.75
4600.714355	20.90
4600.730957	31.35
4600.748047	30.33
4600.764648	11.73
4600.781250	0.00
4600.797852	23.19
4600.814453	56.30
4600.831055	0.00
4600.847656	2.48
4600.864746	10.73
4600.881348	0.00
4600.897949	44.26
4600.914551	25.42
4600.931152	18.15
4600.947754	57.07
4600.964355	3.26
4600.980957	0.00
4600.998047	14.56
4601.014648	4.10
4601.031250	0.00
4601.047852	0.87
4601.064453	6.17
4601.081055	19.21
4601.097656	25.12
4601.114258	2.15
4601.131348	7.80
4601.147949	33.87
4601.164551	27.79
4601.181152	18.23
4601.197754	45.32
4601.214355	13.64
4601.230957	8.87
4601.247559	50.24
4601.264160	0.00
4601.281250	23.96
4601.297852	15.79
4601.314453	16.22
4601.331055	14.15
4601.347656	7.29
4601.364258	6.34
4601.380859	22.33
4601.397461	16.71
4601.414062	0.00
4601.430664	14.60
4601.447754	15.56
4601.464355	28.14
4601.480957	5.52
4601.497559	48.21
4601.514160	75.64
4601.530762	36.08
4601.547363	22.43
4601.563965	5.20
4601.580566	40.20
4601.597168	0.00
